policy,sigma_km,maneuver,pair_id,rso_id,delta_v_magnitude_mps,delta_v_radial_mps,delta_v_transverse_mps,delta_v_normal_mps,burn_time_seconds,seconds_after_burn,final_trace_maneuver,final_trace_control,final_trace_change,final_error_maneuver_km,final_error_control_km,final_nominal_truth_offset_km,reacquired,reacquisition_time_seconds,post_maneuver_observation_count
advanced_greedy,10,stress100to2000,seed_062,42,212.4963942,-186.3757516,27.77118753,98.22198283,1365.254272,4034.745728,0.006452421917,0.006452557669,-1.357523997e-07,873.7570801,4.795250893,869.9492798,False,nan,0
advanced_greedy,10,stress100to2000,seed_062,47,1430.858394,272.0627649,-533.974772,1299.310794,1418.292519,3981.707481,0.004171025307,0.004241250012,-7.022470484e-05,5271.219238,16.64075851,5655.496582,True,1851.757539,1
advanced_greedy,10,stress100to2000,seed_062,48,1984.991376,320.3206882,-174.9518187,-1951.147683,3597.726616,1802.273384,0.005132860499,0.005133103174,-2.426750077e-07,3567.893799,6.908902168,3568.848633,False,nan,0
advanced_greedy,10,stress100to2000,seed_062,53,425.1721189,214.1129426,-295.630888,-218.0122852,2638.306808,2761.693192,0.03050972139,0.03051496372,-5.242325436e-06,1172.788696,0,1172.788696,False,nan,0
advanced_greedy,10,stress100to2000,seed_062,54,312.9073643,-27.8877147,20.26162429,-311.0028306,4672.589642,727.4103584,0.005896103154,0.005894937483,1.165670645e-06,229.5868378,20.30841064,229.1348877,True,394.3104314,1
advanced_greedy,10,stress100to2000,seed_062,59,1031.140147,-401.3717333,436.1063021,-843.7784228,4541.545397,858.4546034,0.01109171282,0.01109169161,2.120014757e-08,895.2939453,14.04483414,890.2125854,False,nan,0
advanced_greedy,10,stress100to2000,seed_062,61,1160.00509,-327.5066889,-1106.588168,-117.532139,778.2360401,4621.76396,0.008513744635,0.008514351531,-6.068954644e-07,5317.334473,5.674084663,5316.828125,False,nan,0
advanced_greedy,10,stress100to2000,seed_062,63,197.2214974,193.6549826,36.86216566,5.936960458,2259.165176,3140.834824,0.005112687556,0.00524759717,-0.0001349096133,196.2913361,28.08804893,632.9858398,True,2631.03491,1
advanced_greedy,10,stress100to2000,seed_062,65,726.7031803,-578.4550253,356.4400364,257.7553034,3826.019151,1573.980849,0.009017087199,0.009016730474,3.567255722e-07,1148.395752,6.635606766,1150.747925,False,nan,0
advanced_greedy,10,stress100to2000,seed_062,68,148.1735651,86.05987386,90.78980389,-79.41231025,3401.624478,1998.375522,0.005061665279,0.005061784326,-1.190475688e-07,297.2537537,11.58041191,297.3311462,False,nan,0
advanced_greedy,10,stress100to2000,seed_062,82,1569.346912,-117.6507481,1077.912452,1134.509928,2474.624539,2925.375461,0.008282552908,0.008282872053,-3.191444224e-07,4577.651855,7.627060413,4581.430664,False,nan,0
advanced_greedy,10,stress100to2000,seed_062,93,1098.1079,688.5004619,522.4392767,677.3959523,2459.717476,2940.282524,0.006931162766,0.006931140437,2.232859378e-08,3250.898682,3.226872921,3252.281738,False,nan,0
advanced_greedy,10,stress100to2000,seed_062,95,133.2625346,-101.1065006,-57.41467096,-65.11477733,2859.122282,2540.877718,0.007323804853,0.007324397905,-5.930524115e-07,338.4795227,26.86447144,340.350708,False,nan,0
advanced_greedy,10,stress100to2000,seed_063,2,168.6698684,-77.00811292,-43.10911151,143.7389284,1070.560281,4329.439719,0.01085244847,0.01084907554,3.37293489e-06,734.251709,0,734.251709,False,nan,0
advanced_greedy,10,stress100to2000,seed_063,10,1111.954201,861.2403943,696.8981031,95.07976417,3744.033326,1655.966674,0.008212429368,0.008212401252,2.811554842e-08,1885.7052,5.500370026,1889.866089,False,nan,0
advanced_greedy,10,stress100to2000,seed_063,20,1668.145212,-673.7260417,882.0101555,1245.335198,2985.24358,2414.75642,0.008599571955,0.008599341369,2.305854989e-07,3862.914795,14.71449852,4083.511719,True,309.7064635,1
advanced_greedy,10,stress100to2000,seed_063,28,1251.640832,-1203.25281,-286.0198032,-192.3021574,2939.826533,2460.173467,0.008647540121,0.009023654708,-0.0003761145864,2329.380615,4.244521141,3199.601807,True,911.4235274,3
advanced_greedy,10,stress100to2000,seed_063,31,172.968219,-158.5402285,-68.32763961,-10.6927258,3670.535138,1729.464862,0.01123949982,0.01144334982,-0.0002038500066,90.30297852,0.9180286527,307.4591675,True,928.3149385,88
advanced_greedy,10,stress100to2000,seed_063,36,326.7591251,291.8393132,-108.748665,98.86894853,3257.753089,2142.246911,0.01554098349,0.01553916398,1.819507548e-06,713.2377319,16.94991684,717.7200317,False,nan,0
advanced_greedy,10,stress100to2000,seed_063,37,104.9461104,-32.33887609,-60.31364103,-79.56222655,4652.040034,747.9599659,0.02770244394,0.02769874049,3.703452067e-06,82.70868683,0,82.70868683,False,nan,0
advanced_greedy,10,stress100to2000,seed_063,41,1379.913803,-6.41209699,140.2310882,-1372.754978,3053.521595,2346.478405,0.01419977865,0.01419890113,8.775161565e-07,3274.21167,0,3274.21167,False,nan,0
advanced_greedy,10,stress100to2000,seed_063,47,955.6184894,-235.3747361,601.3796882,-704.3776697,2211.77427,3188.22573,0.04013267432,0.04012841548,4.258841596e-06,3057.819824,0,3057.819824,False,nan,0
advanced_greedy,10,stress100to2000,seed_063,53,647.7968504,-407.9000115,-490.474829,-112.6622485,1626.903098,3773.096902,0.00190305691,0.001903071275,-1.43653252e-08,2489.878174,1.455809355,2488.446045,False,nan,0
advanced_greedy,10,stress100to2000,seed_063,54,263.8975162,-138.8573707,-98.38549481,201.6948787,1299.730971,4100.269029,0.0120627845,0.01206268212,1.023798097e-07,1085.590942,12.44724751,1092.447388,False,nan,0
advanced_greedy,10,stress100to2000,seed_063,57,354.3139872,-325.1111498,-34.34913682,-136.6062905,1936.506434,3463.493566,0.007083589479,0.007083369085,2.20393565e-07,836.0595093,11.80466557,1259.411987,True,1621.043612,1
advanced_greedy,10,stress100to2000,seed_063,65,258.7025708,227.3794604,-46.03622565,-114.4826058,2977.474025,2422.525975,0.008450711782,0.008450269096,4.426861164e-07,642.1096191,0,642.1096191,False,nan,0
advanced_greedy,10,stress100to2000,seed_063,69,159.5714481,77.89335979,64.56570967,123.3974906,1546.259806,3853.740194,0.01689752562,0.01689422976,3.295855253e-06,620.6104126,0,620.6104126,False,nan,0
advanced_greedy,10,stress100to2000,seed_063,70,277.9916111,-177.0179641,213.4498943,19.57342128,1916.349729,3483.650271,0.009267829768,0.009261576428,6.253339937e-06,262.0421448,1.422092199,976.6037598,True,1958.700317,82
advanced_greedy,10,stress100to2000,seed_063,73,206.1053668,62.4235322,-195.2251145,-21.67670511,4732.529866,667.4701338,0.003062782173,0.003062746266,3.590633807e-08,137.0706329,12.18110371,145.8655396,False,nan,0
advanced_greedy,10,stress100to2000,seed_063,75,219.8388384,144.7240857,140.772793,-86.98893395,1868.937921,3531.062079,0.003843273028,0.003842727333,5.45694311e-07,800.1984253,6.763023853,798.9841919,False,nan,0
advanced_greedy,10,stress100to2000,seed_063,76,1372.083746,-1270.378995,-484.3088568,184.9214618,2685.368659,2714.631341,0.02355646096,0.0235509047,5.556261489e-06,3845.150879,0,3845.150879,False,nan,0
advanced_greedy,10,stress100to2000,seed_063,87,356.6151278,-279.6665685,-219.2950416,-29.50668782,3913.323075,1486.676925,0.003578018356,0.003577676233,3.421232304e-07,543.2619629,6.53010416,546.5505371,False,nan,0
advanced_greedy,10,stress100to2000,seed_063,88,234.1415013,31.81683013,210.0605337,98.40987838,1408.248313,3991.751687,0.007116786246,0.007229211965,-0.0001124257181,588.902832,1.498434067,932.6931763,True,2185.851742,22
advanced_greedy,10,stress100to2000,seed_064,12,505.4663335,-23.12761698,-488.4112525,-128.1240654,4274.614227,1125.385773,0.008435452361,0.008439027539,-3.575177851e-06,567.4424438,2.352557659,569.704895,False,nan,0
advanced_greedy,10,stress100to2000,seed_064,13,924.9747356,535.5033631,-682.165761,-321.6586453,3988.596735,1411.403265,0.01017240845,0.01018340894,-1.100049392e-05,1291.710327,16.92597961,1307.414673,False,nan,0
advanced_greedy,10,stress100to2000,seed_064,18,267.7470208,246.1727072,-28.07799103,-101.4844413,2462.742109,2937.257891,0.0154382473,0.01544865174,-1.040444631e-05,800.0935059,0,800.0935059,False,nan,0
advanced_greedy,10,stress100to2000,seed_064,24,312.6869781,306.2505348,-41.79178045,47.29908351,2426.342841,2973.657159,0.008962915939,0.007877118934,0.001085797005,699.4677124,3.43221736,945.7052612,True,1072.607211,88
advanced_greedy,10,stress100to2000,seed_064,32,857.5743519,362.0115923,155.4192405,761.7258272,3391.542798,2008.457202,0.006939059608,0.006945692355,-6.632747285e-06,1717.551147,11.99672031,1720.842651,False,nan,0
advanced_greedy,10,stress100to2000,seed_064,38,115.0500585,-11.20798112,-101.3945254,-53.19818916,3123.162497,2276.837503,0.005294657222,0.005293971593,6.856284943e-07,252.4766235,17.41584587,261.4490967,False,nan,0
advanced_greedy,10,stress100to2000,seed_064,40,1775.213999,-1249.547166,-1179.587054,445.6355066,4760.950509,639.0494912,0.003581667028,0.003581793553,-1.265248088e-07,1142.071777,17.77453041,1139.204956,False,nan,0
advanced_greedy,10,stress100to2000,seed_064,41,173.2145838,-120.2394472,-117.2295183,42.46183483,3879.169224,1520.830776,0.01136441826,0.01136368267,7.35587157e-07,274.1881714,11.48322487,264.1578064,False,nan,0
advanced_greedy,10,stress100to2000,seed_064,55,492.718416,-162.674074,452.3396057,-108.1548162,2662.687918,2737.312082,0.009417177483,0.009421039088,-3.861604491e-06,1353.640015,22.74191666,1331.844849,False,nan,0
advanced_greedy,10,stress100to2000,seed_064,57,1009.20219,-365.7894079,936.9354247,-82.69932615,1520.725568,3879.274432,0.02817352144,0.007581357892,0.02059216355,3886.643066,4.61733532,3886.643066,False,nan,0
advanced_greedy,10,stress100to2000,seed_064,62,287.0366327,-75.69615228,-202.8528353,188.4432229,2056.511773,3343.488227,0.01030332282,0.004524223721,0.005779099097,953.4259033,8.845385551,953.4259033,False,nan,0
advanced_greedy,10,stress100to2000,seed_064,64,440.7186057,98.0212443,-427.081663,47.18027352,3304.3912,2095.6088,0.009641299846,0.009600294471,4.100537549e-05,191.7097626,0.7285403013,918.8079834,True,773.558882,102
advanced_greedy,10,stress100to2000,seed_064,66,986.8187036,-977.2928641,103.5421096,-89.3803284,824.9297231,4575.070277,0.00573542711,0.005566437631,0.0001689894793,2867.406494,3.877958298,4621.970215,True,1767.720324,1
advanced_greedy,10,stress100to2000,seed_064,72,489.2782685,-231.7735958,-31.51822351,-429.7450708,4765.251458,634.7485425,0.006951745563,0.006956671537,-4.925973959e-06,311.7802734,0,311.7802734,False,nan,0
advanced_greedy,10,stress100to2000,seed_064,85,306.7193348,-23.35001532,219.1911474,213.2762716,4127.415337,1272.584663,0.008748505603,0.008694240183,5.426541984e-05,326.6156311,0.9316024184,390.3454895,True,611.9847364,4
advanced_greedy,10,stress100to2000,seed_064,86,664.4759073,479.189972,-68.14408328,455.2599105,2671.698621,2728.301379,0.01255135133,0.01256865002,-1.729868414e-05,1822.095703,0,1822.095703,False,nan,0
advanced_greedy,10,stress100to2000,seed_064,88,1881.774019,-1048.539106,612.9656997,1437.328164,618.4409189,4781.559081,0.02459926396,0.003636455955,0.020962808,8933.108398,14.9862051,8933.108398,False,nan,0
advanced_greedy,10,stress100to2000,seed_064,94,431.6540691,-2.784397008,-233.9618179,-362.7386804,794.6773342,4605.322666,0.01272254698,0.01273175781,-9.210826803e-06,1957.148682,0,1957.148682,False,nan,0
advanced_greedy,10,stress100to2000,seed_064,97,520.1508402,99.76604971,196.5526695,-471.1376444,1566.424134,3833.575866,0.009916397115,0.009919804473,-3.407357612e-06,1970.462646,0,1970.462646,False,nan,0
advanced_greedy,10,stress100to2000,seed_064,98,301.6035254,180.5095056,241.4455973,-9.221088587,3059.534464,2340.465536,0.01096866295,0.01096450515,4.157804136e-06,712.3931885,4.005121231,708.6605225,False,nan,0
advanced_greedy,10,stress100to2000,seed_065,3,929.4907363,919.7260347,-28.71756371,-131.2720509,2389.800348,3010.199652,0.007446154624,0.007451224038,-5.069413837e-06,997.1152344,16.61776161,2849.513184,True,2376.399731,1
advanced_greedy,10,stress100to2000,seed_065,5,100.5085501,14.10518132,63.51659386,76.60714587,1209.005049,4190.994951,0.0162915818,0.01629148689,9.491147791e-08,416.8205261,0,416.8205261,False,nan,0
advanced_greedy,10,stress100to2000,seed_065,8,731.1565189,483.0662924,393.1072931,383.0188878,1199.823974,4200.176026,0.006886439736,0.006894899308,-8.459572546e-06,2981.351318,16.57782364,3151.200928,True,458.226049,1
advanced_greedy,10,stress100to2000,seed_065,21,755.8823644,289.21836,425.6477482,-553.6559252,2618.92862,2781.07138,0.01070565551,0.01070563567,1.983895261e-08,2106.972656,7.717888355,2103.2229,False,nan,0
advanced_greedy,10,stress100to2000,seed_065,31,244.8405012,79.89556227,-4.549480815,231.3933283,2646.877526,2753.122474,0.01351527718,0.01261331058,0.0009019665935,634.3001099,0.7742724419,673.7597046,True,7.422515905,228
advanced_greedy,10,stress100to2000,seed_065,32,227.1776981,-13.70683083,-126.8254571,187.9817351,4751.2359,648.7641001,0.00625000669,0.005979407247,0.0002705994431,128.8871918,10.04467964,149.0364227,True,377.1141918,1
advanced_greedy,10,stress100to2000,seed_065,35,349.7106548,294.7807042,-167.1021612,86.47974449,727.4182679,4672.581732,0.008700601356,0.008683446616,1.715473999e-05,835.7113647,2.896108866,1660.844116,True,4165.581811,1
advanced_greedy,10,stress100to2000,seed_065,37,773.2978179,-136.266538,-657.9949626,-382.7055982,4415.234306,984.7656941,0.00684315004,0.006843140913,9.126690729e-09,770.7040405,5.407015324,766.8834839,False,nan,0
advanced_greedy,10,stress100to2000,seed_065,38,131.4447894,0.9151766034,109.8133364,72.23521486,4357.669931,1042.330069,0.007666151725,0.007672817525,-6.665799947e-06,141.0979156,9.270976067,137.8146057,False,nan,0
advanced_greedy,10,stress100to2000,seed_065,41,170.7196881,104.4404295,130.4143186,35.06442754,2109.314061,3290.685939,0.02953079058,0.02953067785,1.127317437e-07,566.128479,0,566.128479,False,nan,0
advanced_greedy,10,stress100to2000,seed_065,47,103.1639565,55.66268534,-46.37115416,-73.44510497,3574.221967,1825.778033,0.005310064376,0.005310046853,1.752352897e-08,183.8527985,13.98305893,189.0158997,False,nan,0
advanced_greedy,10,stress100to2000,seed_065,58,131.0860239,-26.68228595,74.56989972,-104.4554035,3864.451668,1535.548332,0.01169860082,0.01166251183,3.608898513e-05,201.5367737,0.4912361801,201.756012,False,nan,0
advanced_greedy,10,stress100to2000,seed_065,66,189.4587261,-141.630991,-122.8247757,-27.37418048,3230.11426,2169.88574,0.008757005721,0.008757004319,1.402595946e-09,418.7565918,9.903205872,417.5097656,False,nan,0
advanced_greedy,10,stress100to2000,seed_065,67,277.6490029,181.7992551,-153.5617212,-143.0272613,1620.81942,3779.18058,0.01051543421,0.01060484922,-8.941501755e-05,733.8869629,4.460746288,1051.931519,True,1783.730643,5
advanced_greedy,10,stress100to2000,seed_065,72,522.4931707,238.4406213,-306.3819558,-349.678825,4716.904235,683.0957655,0.02529646666,0.02529645124,1.541473144e-08,360.7913208,0,360.7913208,False,nan,0
advanced_greedy,10,stress100to2000,seed_065,74,775.8554676,543.212972,-530.4501128,159.6685677,4788.635451,611.3645494,0.01880838888,0.01880828442,1.044649659e-07,480.1993713,0,480.1993713,False,nan,0
advanced_greedy,10,stress100to2000,seed_065,81,669.6137024,344.3172214,537.3792339,-202.6122418,774.524399,4625.475601,0.0065567761,0.006556220505,5.555957425e-07,1473.583862,10.91703701,3110.441406,True,3209.125669,1
advanced_greedy,10,stress100to2000,seed_065,82,321.8557374,-44.86049985,234.8448962,215.4681554,2189.915211,3210.084789,0.0140978304,0.01409782651,3.888721522e-09,1027.060181,0.6259977221,1027.308472,False,nan,0
advanced_greedy,10,stress100to2000,seed_065,87,325.7944948,-57.62726722,-236.0609086,-217.0170463,3161.97508,2238.02492,0.01079880171,0.01080108313,-2.281420388e-06,741.0646973,17.58668518,729.355896,False,nan,0
advanced_greedy,10,stress100to2000,seed_065,90,282.4211683,-81.88691207,-30.0942201,-268.6086147,3256.219256,2143.780744,0.01118462439,0.01118461162,1.276508362e-08,605.5323486,0,605.5323486,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,6,152.1912031,-0.03164582935,151.8717885,-9.85500602,3161.346385,2238.653615,0.01266239399,0.01264891979,1.347420002e-05,350.6948242,0,350.6948242,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,7,227.721104,200.3270253,-101.438405,-37.89767939,4395.977756,1004.022244,0.009364668034,0.009324397763,4.027027056e-05,245.7933197,0,245.7933197,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,11,1685.77625,-14.05200294,-109.8195727,1682.136667,1291.669276,4108.330724,0.03253197971,0.0124567929,0.02007518681,6718.145996,1.270143986,6718.145996,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,13,1081.158915,-79.12349981,814.9869073,-706.0031245,3534.013442,1865.986558,0.01490541354,0.01482630699,7.910654642e-05,2081.802734,0,2081.802734,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,14,748.1792707,72.20670267,743.9080437,-34.04755042,4697.166907,702.8330929,0.005858163204,0.005852318331,5.844872995e-06,133.6335144,21.57118988,580.9517212,True,602.3331753,1
advanced_greedy,10,stress100to2000,seed_066,16,1047.476792,469.6585037,396.6854688,-848.0973758,3015.442526,2384.557474,0.00639479196,0.006394378496,4.134644095e-07,2461.636963,8.630028725,2573.090332,True,367.3075234,1
advanced_greedy,10,stress100to2000,seed_066,19,260.3994627,-46.65846764,55.74005536,-250.047823,2899.920297,2500.079703,0.003028187614,0.003019334805,8.852808906e-06,657.3336182,14.65383911,666.2543945,True,541.8797521,1
advanced_greedy,10,stress100to2000,seed_066,21,128.6732481,-60.04326071,113.0707052,-12.90841723,3163.16913,2236.83087,0.008906291782,0.008903520834,2.770947491e-06,300.3925171,4.762731552,297.0226135,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,32,410.5807531,298.8366223,161.4118979,-230.6933617,3774.832691,1625.167309,0.01465957185,0.003391306118,0.01126826573,698.9686279,9.180906296,698.9686279,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,44,449.865634,413.4956068,121.6737087,-128.8253876,4536.15926,863.8407401,0.004698742583,0.004673584961,2.5157622e-05,422.4955139,0,422.4955139,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,52,656.0954956,474.3963981,40.78661937,451.3821091,3638.191901,1761.808099,0.01539931839,0.01528026739,0.0001190509968,1206.707397,0,1206.707397,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,53,390.7526869,-294.1470228,-192.0561493,-171.1129065,2034.681267,3365.318733,0.0139312998,0.004627722527,0.00930357727,1365.739014,3.214357615,1365.739014,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,60,1497.045735,-663.7744946,-1341.641152,-23.41734717,1776.441998,3623.558002,0.0219826527,0.001706514099,0.0202761386,5529.483887,14.55600452,5529.483887,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,64,1772.265696,1716.555093,-249.8804801,363.2135155,3531.396288,1868.603712,0.01066461213,0.010647022,1.75901281e-05,3463.191895,9.755589485,3461.668701,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,76,234.9145621,-158.4609026,-56.1271856,164.0875769,1999.255123,3400.744877,0.006504364193,0.0065043912,-2.700702225e-08,774.7924805,22.9161396,821.0180664,True,1003.494922,1
advanced_greedy,10,stress100to2000,seed_066,79,428.4588793,386.3903062,155.0457633,-101.1946332,3652.427884,1747.572116,0.01447760524,0.0109557409,0.003521864337,786.6990356,1.021127224,785.5177002,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,80,897.400003,835.7401834,-54.81881221,-322.2731902,2561.525896,2838.474104,0.007872248584,0.007857804863,1.444372088e-05,2671.743652,25.32746315,2648.785889,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,84,1695.697953,218.7377182,983.898532,-1363.630829,2420.294616,2979.705384,0.01191112156,0.01190177872,9.342846759e-06,5148.555664,17.68563843,5155.155762,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,88,227.3094651,-113.9802832,175.9813834,-87.79886488,3818.781037,1581.218963,0.02591318291,0.02585232303,6.085988017e-05,375.9160156,0,375.9160156,False,nan,0
advanced_greedy,10,stress100to2000,seed_066,94,172.1752948,138.647903,78.88396404,-64.79514896,1947.414169,3452.585831,0.006096161367,0.006084880598,1.128076837e-05,532.0169678,11.69092941,617.4111938,True,636.6858669,1
advanced_greedy,10,stress100to2000,seed_067,0,377.7153793,296.9681148,-90.77146747,215.033456,1735.108969,3664.891031,0.003756829683,0.003763995477,-7.165794516e-06,977.9321899,12.41083622,1406.557739,True,1881.341087,1
advanced_greedy,10,stress100to2000,seed_067,1,1119.498639,-337.6533985,951.9301525,-482.8005496,4564.0381,835.9618999,0.01992412033,0.01992377277,3.475599576e-07,942.6207275,0,942.6207275,False,nan,0
advanced_greedy,10,stress100to2000,seed_067,3,462.2758387,-40.2713492,-140.6455605,-438.5156734,3853.0621,1546.9379,0.009453512819,0.009363021174,9.049164533e-05,690.3370972,0.6128768325,715.9689941,True,7.387959408,114
advanced_greedy,10,stress100to2000,seed_067,4,308.7014364,-193.7484344,-167.2204101,-172.6136016,2121.57901,3278.42099,0.0348508503,0.03484846603,2.384269283e-06,1025.598267,0,1025.598267,False,nan,0
advanced_greedy,10,stress100to2000,seed_067,15,1955.752011,1920.75612,343.0625514,-134.0520128,633.5158949,4766.484105,0.01669658577,0.01669498886,1.596904731e-06,9804.760742,0,9804.760742,False,nan,0
advanced_greedy,10,stress100to2000,seed_067,19,642.9259904,-480.4282223,141.1211777,403.270834,1422.424313,3977.575687,0.01057547167,0.01063799278,-6.252110873e-05,1903.311035,2.437489748,2574.148926,True,1344.925731,21
advanced_greedy,10,stress100to2000,seed_067,26,280.8669736,-201.8823461,174.7796493,-87.07381551,4697.857472,702.1425281,0.01362007628,0.01361942439,6.518882764e-07,209.4609833,13.11973667,199.0636139,False,nan,0
advanced_greedy,10,stress100to2000,seed_067,30,236.9956258,-69.21670846,-13.58242424,-226.2553683,2644.689911,2755.310089,0.006497442205,0.006500944345,-3.502139791e-06,641.5928345,14.9691267,652.2976685,True,451.3101381,1
advanced_greedy,10,stress100to2000,seed_067,32,269.7642838,142.1760586,227.3285793,29.67244865,1084.857969,4315.142031,0.01039168185,0.009182088619,0.001209593232,930.3496094,0.7400505543,1171.278809,True,462.4420457,120
advanced_greedy,10,stress100to2000,seed_067,33,569.9487621,325.2528935,449.7923673,-129.3791829,1045.243725,4354.756275,0.009027191673,0.009026938152,2.535214389e-07,2502.299316,8.793374062,2505.466064,False,nan,0
advanced_greedy,10,stress100to2000,seed_067,34,183.6903627,111.223395,-22.58503431,144.4348364,4214.276683,1185.723317,0.01300017525,0.01299975235,4.228957328e-07,219.0176697,0,219.0176697,False,nan,0
advanced_greedy,10,stress100to2000,seed_067,41,249.346575,147.6889881,-37.26555858,197.4156919,2478.397584,2921.602416,0.006286143071,0.00628583708,3.05991313e-07,733.3379517,5.433743954,729.9423218,False,nan,0
advanced_greedy,10,stress100to2000,seed_067,45,704.2455473,48.19582711,-271.8852545,647.8559728,1621.784051,3778.215949,0.00519593614,0.00497993788,0.0002159982602,2428.739014,23.6225605,2623.84668,True,2911.466028,1
advanced_greedy,10,stress100to2000,seed_067,70,177.1056955,70.58917524,25.5048006,-160.4154009,3946.102852,1453.897148,0.00676488378,0.00676495437,-7.058941339e-08,263.5767517,15.70122337,258.2104797,False,nan,0
advanced_greedy,10,stress100to2000,seed_067,72,1660.088115,1026.143282,-1185.181659,546.1382162,1245.129891,4154.870109,0.009917827615,0.009914469184,3.35843086e-06,4138.219238,4.052092075,6906.043457,True,1755.520158,1
advanced_greedy,10,stress100to2000,seed_067,78,1935.834282,-1113.094581,-709.0300277,1416.245474,2341.372014,3058.627986,0.002584718048,0.002584656876,6.117200917e-08,5761.686035,24.30421066,5939.730957,True,260.0780329,1
advanced_greedy,10,stress100to2000,seed_067,80,250.2208889,-186.2087616,151.8447482,69.85673033,676.1905728,4723.809427,0.01032236935,0.01121243607,-0.000890066722,462.0603638,4.558314323,1183.69043,True,4025.209507,1
advanced_greedy,10,stress100to2000,seed_067,83,755.9447979,-559.454945,-29.71577795,-507.5230777,694.737234,4705.262766,0.01710514528,0.002782870947,0.01432227433,3601.113525,3.287220955,3601.113525,False,nan,0
advanced_greedy,10,stress100to2000,seed_067,89,983.530329,-811.7192607,-21.03193964,554.978745,1515.090767,3884.909233,0.009444596054,0.009444636913,-4.085875128e-08,3896.762695,17.8960228,3887.766846,False,nan,0
advanced_greedy,10,stress100to2000,seed_067,91,101.7247161,-50.071473,-9.217501623,-88.06703761,1894.062605,3505.937395,0.01515966435,0.0114335286,0.003726135754,350.1560669,0.6151753068,356.4240417,True,0.5374258541,73
advanced_greedy,10,stress100to2000,seed_068,6,219.0752967,-67.05426918,69.50721728,-196.6378839,3404.516242,1995.483758,0.009791966402,0.009790447724,1.518677932e-06,466.7319336,19.30914307,473.5336609,False,nan,0
advanced_greedy,10,stress100to2000,seed_068,10,880.2731509,-593.7581092,-445.3309675,-473.299543,1331.402204,4068.597796,0.002301190906,0.002283612496,1.757840936e-05,3789.492432,13.20204544,3778.900879,False,nan,0
advanced_greedy,10,stress100to2000,seed_068,11,1521.651374,-284.2640002,237.4979355,-1475.876558,3235.583077,2164.416923,0.003156066427,0.003152415515,3.650911483e-06,3540.271484,21.02002907,3535.407227,False,nan,0
advanced_greedy,10,stress100to2000,seed_068,12,216.7751023,-90.54343915,-196.3433549,15.57618636,2912.256302,2487.743698,0.007091871174,0.007063502495,2.836867914e-05,571.4550781,16.86445427,576.8065796,False,nan,0
advanced_greedy,10,stress100to2000,seed_068,16,443.0772248,138.7708458,-45.24428443,-418.3455918,3059.396354,2340.603646,0.004953865099,0.004951372508,2.49259068e-06,1074.38855,16.99728394,1109.940552,True,843.6037035,1
advanced_greedy,10,stress100to2000,seed_068,20,128.9030634,-128.3988309,-2.953032802,-11.00088953,4148.78597,1251.21403,0.01095471035,0.01095088465,3.825698024e-06,185.5258026,1.199744344,184.63591,False,nan,0
advanced_greedy,10,stress100to2000,seed_068,26,1415.047854,697.9112425,-205.7460567,1213.651056,2279.327896,3120.672104,0.03015594405,0.03006105704,9.488701336e-05,4659.081055,0,4659.081055,False,nan,0
advanced_greedy,10,stress100to2000,seed_068,30,1859.40169,-1570.703614,63.36448649,993.1010738,970.4183227,4429.581677,0.02169777467,0.02148935393,0.0002084207427,8703.503906,0,8703.503906,False,nan,0
advanced_greedy,10,stress100to2000,seed_068,42,949.7702357,292.9846297,815.8645932,388.0573062,3040.779716,2359.220284,0.009609138471,0.009626011994,-1.687352228e-05,1885.227417,5.677150726,2397.016846,True,794.2703406,3
advanced_greedy,10,stress100to2000,seed_068,43,228.5279181,117.53145,195.1611808,-17.98558016,1756.862752,3643.137248,0.008308638412,0.008577041048,-0.0002684026356,424.5595093,3.485585451,874.0300903,True,681.6872711,152
advanced_greedy,10,stress100to2000,seed_068,53,106.6951885,75.31565883,-50.11862421,56.56446133,4373.508229,1026.491771,0.009964521077,0.009892728524,7.179255348e-05,128.4480743,0,128.4480743,False,nan,0
advanced_greedy,10,stress100to2000,seed_068,55,1318.276373,626.0407602,982.0302681,-617.6909539,2768.963872,2631.036128,0.007708644888,0.00769480821,1.383667825e-05,3257.926025,9.638959885,3709.052002,True,675.886183,1
advanced_greedy,10,stress100to2000,seed_068,58,162.7404418,114.0692105,-24.7593536,113.4003573,2730.91093,2669.08907,0.00667690593,0.00666485277,1.205316022e-05,451.5027161,19.68360138,464.3265991,False,nan,0
