policy,condition,time_seconds,azimuth_deg
advanced_greedy,stress100to2000,3022.6000000000004,356.0
advanced_greedy,stress100to2000,3031.6000000000004,356.0
advanced_greedy,stress100to2000,3040.6000000000004,356.0
advanced_greedy,stress100to2000,3049.6000000000004,356.0
advanced_greedy,stress100to2000,3058.6000000000004,356.0
advanced_greedy,stress100to2000,3067.6000000000004,356.0
advanced_greedy,stress100to2000,3076.6000000000004,356.0
advanced_greedy,stress100to2000,3085.6000000000004,356.0
advanced_greedy,stress100to2000,3094.6000000000004,356.0
advanced_greedy,stress100to2000,3126.3500000000004,332.0
advanced_greedy,stress100to2000,3280.9500000000003,200.0
advanced_greedy,stress100to2000,3321.8,232.0
advanced_greedy,stress100to2000,3330.8,232.0
advanced_greedy,stress100to2000,3339.8,232.0
advanced_greedy,stress100to2000,3348.8,232.0
advanced_greedy,stress100to2000,3357.8,232.0
advanced_greedy,stress100to2000,3366.8,232.0
advanced_greedy,stress100to2000,3375.8,232.0
advanced_greedy,stress100to2000,3384.8,232.0
advanced_greedy,stress100to2000,3393.8,232.0
advanced_greedy,stress100to2000,3402.8,232.0
advanced_greedy,stress100to2000,3411.8,232.0
advanced_greedy,stress100to2000,3420.8,232.0
advanced_greedy,stress100to2000,3429.8,232.0
advanced_greedy,stress100to2000,3438.8,232.0
advanced_greedy,stress100to2000,3447.8,232.0
advanced_greedy,stress100to2000,3456.8,232.0
advanced_greedy,stress100to2000,3465.8,232.0
advanced_greedy,stress100to2000,3488.4500000000003,216.0
advanced_greedy,stress100to2000,3497.4500000000003,216.0
advanced_greedy,stress100to2000,3506.4500000000003,216.0
advanced_greedy,stress100to2000,3515.4500000000003,216.0
advanced_greedy,stress100to2000,3524.4500000000003,216.0
advanced_greedy,stress100to2000,3533.4500000000003,216.0
advanced_greedy,stress100to2000,3542.4500000000003,216.0
advanced_greedy,stress100to2000,3551.4500000000003,216.0
advanced_greedy,stress100to2000,3560.4500000000003,216.0
advanced_greedy,stress100to2000,3569.4500000000003,216.0
advanced_greedy,stress100to2000,3578.4500000000003,216.0
advanced_greedy,stress100to2000,3587.4500000000003,216.0
advanced_greedy,stress100to2000,3596.4500000000003,216.0
advanced_greedy,stress100to2000,3605.4500000000003,216.0
advanced_greedy,stress100to2000,3614.4500000000003,216.0
advanced_greedy,stress100to2000,3623.4500000000003,216.0
advanced_greedy,stress100to2000,3632.4500000000003,216.0
advanced_greedy,stress100to2000,3641.4500000000003,216.0
advanced_greedy,stress100to2000,3650.4500000000003,216.0
advanced_greedy,stress100to2000,3659.4500000000003,216.0
advanced_greedy,stress100to2000,3668.4500000000003,216.0
advanced_greedy,stress100to2000,3677.4500000000003,216.0
advanced_greedy,stress100to2000,3686.4500000000003,216.0
advanced_greedy,stress100to2000,3695.4500000000003,216.0
advanced_greedy,stress100to2000,3704.4500000000003,216.0
advanced_greedy,stress100to2000,3713.4500000000003,216.0
advanced_greedy,stress100to2000,3722.4500000000003,216.0
advanced_greedy,stress100to2000,3731.4500000000003,216.0
advanced_greedy,stress100to2000,3740.4500000000003,216.0
advanced_greedy,stress100to2000,3749.4500000000003,216.0
advanced_greedy,stress100to2000,3758.4500000000003,216.0
advanced_greedy,stress100to2000,3767.4500000000003,216.0
advanced_greedy,stress100to2000,3776.4500000000003,216.0
advanced_greedy,stress100to2000,3785.4500000000003,216.0
advanced_greedy,stress100to2000,3794.4500000000003,216.0
advanced_greedy,stress100to2000,3803.4500000000003,216.0
advanced_greedy,stress100to2000,3812.4500000000003,216.0
advanced_greedy,stress100to2000,3821.4500000000003,216.0
advanced_greedy,stress100to2000,3830.4500000000003,216.0
advanced_greedy,stress100to2000,3839.4500000000003,216.0
advanced_greedy,stress100to2000,3848.4500000000003,216.0
advanced_greedy,stress100to2000,3857.4500000000003,216.0
advanced_greedy,stress100to2000,3866.4500000000003,216.0
advanced_greedy,stress100to2000,3875.4500000000003,216.0
advanced_greedy,stress100to2000,3884.4500000000003,216.0
advanced_greedy,stress100to2000,3893.4500000000003,216.0
advanced_greedy,stress100to2000,3902.4500000000003,216.0
advanced_greedy,stress100to2000,3911.4500000000003,216.0
advanced_greedy,stress100to2000,3920.4500000000003,216.0
advanced_greedy,stress100to2000,3929.4500000000003,216.0
advanced_greedy,stress100to2000,3938.4500000000003,216.0
advanced_greedy,stress100to2000,3979.3,184.0
advanced_greedy,stress100to2000,4083.8500000000004,272.0
advanced_greedy,stress100to2000,4092.8500000000004,272.0
advanced_greedy,stress100to2000,4101.85,272.0
advanced_greedy,stress100to2000,4124.5,284.0
advanced_greedy,stress100to2000,4133.5,284.0
advanced_greedy,stress100to2000,4142.5,284.0
advanced_greedy,stress100to2000,4151.5,284.0
advanced_greedy,stress100to2000,4160.5,284.0
advanced_greedy,stress100to2000,4169.5,284.0
advanced_greedy,stress100to2000,4178.5,284.0
advanced_greedy,stress100to2000,4187.5,284.0
advanced_greedy,stress100to2000,4196.5,284.0
advanced_greedy,stress100to2000,4205.5,284.0
advanced_greedy,stress100to2000,4214.5,284.0
advanced_greedy,stress100to2000,4223.5,284.0
advanced_greedy,stress100to2000,4232.5,284.0
advanced_greedy,stress100to2000,4241.5,284.0
advanced_greedy,stress100to2000,4250.5,284.0
advanced_greedy,stress100to2000,4259.5,284.0
advanced_greedy,stress100to2000,4268.5,284.0
advanced_greedy,stress100to2000,4277.5,284.0
advanced_greedy,stress100to2000,4286.5,284.0
advanced_greedy,stress100to2000,4295.5,284.0
advanced_greedy,stress100to2000,4304.5,284.0
advanced_greedy,stress100to2000,4313.5,284.0
advanced_greedy,stress100to2000,4322.5,284.0
advanced_greedy,stress100to2000,4331.5,284.0
advanced_greedy,stress100to2000,4340.5,284.0
advanced_greedy,stress100to2000,4349.5,284.0
advanced_greedy,stress100to2000,4358.5,284.0
advanced_greedy,stress100to2000,4367.5,284.0
advanced_greedy,stress100to2000,4376.5,284.0
advanced_greedy,stress100to2000,4385.5,284.0
advanced_greedy,stress100to2000,4394.5,284.0
advanced_greedy,stress100to2000,4403.5,284.0
advanced_greedy,stress100to2000,4412.5,284.0
advanced_greedy,stress100to2000,4421.5,284.0
advanced_greedy,stress100to2000,4430.5,284.0
advanced_greedy,stress100to2000,4439.5,284.0
advanced_greedy,stress100to2000,4448.5,280.0
advanced_greedy,stress100to2000,4457.5,280.0
advanced_greedy,stress100to2000,4466.5,280.0
advanced_greedy,stress100to2000,4475.5,280.0
advanced_greedy,stress100to2000,4484.5,280.0
advanced_greedy,stress100to2000,4493.5,280.0
advanced_greedy,stress100to2000,4502.5,280.0
advanced_greedy,stress100to2000,4511.5,280.0
advanced_greedy,stress100to2000,4520.5,280.0
advanced_greedy,stress100to2000,4529.5,280.0
advanced_greedy,stress100to2000,4538.5,280.0
advanced_greedy,stress100to2000,4547.5,280.0
advanced_greedy,stress100to2000,4556.5,280.0
advanced_greedy,stress100to2000,4565.5,280.0
advanced_greedy,stress100to2000,4574.5,280.0
advanced_greedy,stress100to2000,4583.5,280.0
advanced_greedy,stress100to2000,4592.5,280.0
advanced_greedy,stress100to2000,4601.5,280.0
advanced_greedy,stress100to2000,4610.5,280.0
advanced_greedy,stress100to2000,4619.5,280.0
advanced_greedy,stress100to2000,4628.5,280.0
advanced_greedy,stress100to2000,4637.5,280.0
advanced_greedy,stress100to2000,4646.5,280.0
advanced_greedy,stress100to2000,4655.5,280.0
advanced_greedy,stress100to2000,4664.5,280.0
advanced_greedy,stress100to2000,4673.5,280.0
advanced_greedy,stress100to2000,4682.5,280.0
advanced_greedy,stress100to2000,4691.5,280.0
advanced_greedy,stress100to2000,4700.5,280.0
advanced_greedy,stress100to2000,4709.5,280.0
advanced_greedy,stress100to2000,4718.5,280.0
advanced_greedy,stress100to2000,4727.5,280.0
advanced_greedy,stress100to2000,4736.5,280.0
advanced_greedy,stress100to2000,4745.5,280.0
advanced_greedy,stress100to2000,4754.5,280.0
advanced_greedy,stress100to2000,4763.5,280.0
advanced_greedy,stress100to2000,4772.5,280.0
advanced_greedy,stress100to2000,4781.5,280.0
advanced_greedy,stress100to2000,4790.5,280.0
advanced_greedy,stress100to2000,4799.5,280.0
advanced_greedy,stress100to2000,4808.5,280.0
advanced_greedy,stress100to2000,4817.5,280.0
advanced_greedy,stress100to2000,4826.5,280.0
advanced_greedy,stress100to2000,4835.5,280.0
advanced_greedy,stress100to2000,4844.5,280.0
advanced_greedy,stress100to2000,4853.5,280.0
advanced_greedy,stress100to2000,4862.5,280.0
advanced_greedy,stress100to2000,4871.5,280.0
advanced_greedy,stress100to2000,4880.5,280.0
advanced_greedy,stress100to2000,4889.5,280.0
advanced_greedy,stress100to2000,4898.5,280.0
advanced_greedy,stress100to2000,4907.5,280.0
advanced_greedy,stress100to2000,4916.5,280.0
advanced_greedy,stress100to2000,4925.5,280.0
advanced_greedy,stress100to2000,4934.5,280.0
advanced_greedy,stress100to2000,4943.5,280.0
advanced_greedy,stress100to2000,4952.5,280.0
advanced_greedy,stress100to2000,4961.5,280.0
advanced_greedy,stress100to2000,4970.5,280.0
advanced_greedy,stress100to2000,4979.5,280.0
advanced_greedy,stress100to2000,4988.5,280.0
advanced_greedy,stress100to2000,4997.5,280.0
advanced_greedy,stress100to2000,5006.5,280.0
advanced_greedy,stress100to2000,5015.5,280.0
advanced_greedy,stress100to2000,5024.5,280.0
advanced_greedy,stress100to2000,5033.5,280.0
advanced_greedy,stress100to2000,5042.5,280.0
advanced_greedy,stress100to2000,5051.5,280.0
advanced_greedy,stress100to2000,5060.5,280.0
advanced_greedy,stress100to2000,5069.5,276.0
advanced_greedy,stress100to2000,5078.5,276.0
advanced_greedy,stress100to2000,5087.5,276.0
advanced_greedy,stress100to2000,5096.5,276.0
advanced_greedy,stress100to2000,5105.5,276.0
advanced_greedy,stress100to2000,5114.5,276.0
advanced_greedy,stress100to2000,5123.5,276.0
advanced_greedy,stress100to2000,5132.5,276.0
advanced_greedy,stress100to2000,5141.5,276.0
advanced_greedy,stress100to2000,5150.5,276.0
advanced_greedy,stress100to2000,5159.5,276.0
advanced_greedy,stress100to2000,5168.5,276.0
advanced_greedy,stress100to2000,5177.5,276.0
advanced_greedy,stress100to2000,5186.5,276.0
advanced_greedy,stress100to2000,5195.5,276.0
advanced_greedy,stress100to2000,5204.5,276.0
advanced_greedy,stress100to2000,5213.5,276.0
advanced_greedy,stress100to2000,5222.5,276.0
advanced_greedy,stress100to2000,5231.5,276.0
advanced_greedy,stress100to2000,5240.5,276.0
advanced_greedy,stress100to2000,5249.5,276.0
advanced_greedy,stress100to2000,5258.5,276.0
advanced_greedy,stress100to2000,5267.5,276.0
advanced_greedy,stress100to2000,5276.5,276.0
advanced_greedy,stress100to2000,5285.5,276.0
advanced_greedy,stress100to2000,5294.5,276.0
advanced_greedy,stress100to2000,5303.5,276.0
advanced_greedy,stress100to2000,5312.5,276.0
advanced_greedy,stress100to2000,5321.5,276.0
advanced_greedy,stress100to2000,5330.5,276.0
advanced_greedy,stress100to2000,5339.5,276.0
advanced_greedy,stress100to2000,5348.5,276.0
advanced_greedy,stress100to2000,5357.5,276.0
advanced_greedy,stress100to2000,5366.5,276.0
advanced_greedy,stress100to2000,5375.5,276.0
advanced_greedy,stress100to2000,5384.5,276.0
advanced_greedy,stress100to2000,5393.5,276.0
advanced_greedy,stress100to2000,5402.5,276.0
frozen_cnnv2_ppo,nullburn,45.4,28.0
frozen_cnnv2_ppo,nullburn,86.25,12.0
frozen_cnnv2_ppo,nullburn,149.85,320.0
frozen_cnnv2_ppo,nullburn,213.45,312.0
frozen_cnnv2_ppo,nullburn,263.4,288.0
frozen_cnnv2_ppo,nullburn,327.0,236.0
frozen_cnnv2_ppo,nullburn,376.95,228.0
frozen_cnnv2_ppo,nullburn,422.34999999999997,216.0
frozen_cnnv2_ppo,nullburn,431.34999999999997,212.0
frozen_cnnv2_ppo,nullburn,458.54999999999995,208.0
frozen_cnnv2_ppo,nullburn,472.09999999999997,200.0
frozen_cnnv2_ppo,nullburn,503.84999999999997,192.0
frozen_cnnv2_ppo,nullburn,521.9499999999999,180.0
frozen_cnnv2_ppo,nullburn,562.8,160.0
frozen_cnnv2_ppo,nullburn,576.3499999999999,152.0
frozen_cnnv2_ppo,nullburn,603.55,144.0
frozen_cnnv2_ppo,nullburn,626.1999999999999,128.0
frozen_cnnv2_ppo,nullburn,639.7499999999999,124.0
frozen_cnnv2_ppo,nullburn,662.3999999999999,112.0
frozen_cnnv2_ppo,nullburn,694.1499999999999,88.0
frozen_cnnv2_ppo,nullburn,716.7999999999998,80.0
frozen_cnnv2_ppo,nullburn,839.5499999999998,336.0
frozen_cnnv2_ppo,nullburn,862.1999999999998,328.0
frozen_cnnv2_ppo,nullburn,889.3999999999999,308.0
frozen_cnnv2_ppo,nullburn,948.4499999999998,288.0
frozen_cnnv2_ppo,nullburn,1002.9499999999998,244.0
frozen_cnnv2_ppo,nullburn,1011.9499999999998,240.0
frozen_cnnv2_ppo,nullburn,1025.4999999999998,236.0
frozen_cnnv2_ppo,nullburn,1048.1499999999999,220.0
frozen_cnnv2_ppo,nullburn,1070.8,216.0
frozen_cnnv2_ppo,nullburn,1093.45,212.0
frozen_cnnv2_ppo,nullburn,1125.2,204.0
frozen_cnnv2_ppo,nullburn,1152.4,192.0
frozen_cnnv2_ppo,nullburn,1165.95,184.0
frozen_cnnv2_ppo,nullburn,1211.3500000000001,172.0
frozen_cnnv2_ppo,nullburn,1252.2,148.0
frozen_cnnv2_ppo,nullburn,1297.6000000000001,136.0
frozen_cnnv2_ppo,nullburn,1329.3500000000001,128.0
frozen_cnnv2_ppo,nullburn,1342.9,124.0
frozen_cnnv2_ppo,nullburn,1365.5500000000002,112.0
frozen_cnnv2_ppo,nullburn,1392.7500000000002,92.0
frozen_cnnv2_ppo,nullburn,1410.8500000000001,84.0
frozen_cnnv2_ppo,nullburn,1451.7,60.0
frozen_cnnv2_ppo,nullburn,1483.45,36.0
frozen_cnnv2_ppo,nullburn,1501.55,28.0
frozen_cnnv2_ppo,nullburn,1542.3999999999999,16.0
frozen_cnnv2_ppo,nullburn,1596.8999999999999,332.0
frozen_cnnv2_ppo,nullburn,1642.3,328.0
frozen_cnnv2_ppo,nullburn,1719.55,288.0
frozen_cnnv2_ppo,nullburn,1783.1499999999999,248.0
frozen_cnnv2_ppo,nullburn,1842.1999999999998,244.0
frozen_cnnv2_ppo,nullburn,1860.2999999999997,240.0
frozen_cnnv2_ppo,nullburn,1873.8499999999997,236.0
frozen_cnnv2_ppo,nullburn,1891.9499999999996,224.0
frozen_cnnv2_ppo,nullburn,1910.0499999999995,212.0
frozen_cnnv2_ppo,nullburn,1937.2499999999995,208.0
frozen_cnnv2_ppo,nullburn,1968.9999999999995,192.0
frozen_cnnv2_ppo,nullburn,2023.4999999999995,184.0
frozen_cnnv2_ppo,nullburn,2064.3499999999995,152.0
frozen_cnnv2_ppo,nullburn,2091.5499999999993,148.0
frozen_cnnv2_ppo,nullburn,2118.749999999999,128.0
frozen_cnnv2_ppo,nullburn,2136.849999999999,120.0
frozen_cnnv2_ppo,nullburn,2154.949999999999,112.0
frozen_cnnv2_ppo,nullburn,2186.699999999999,96.0
frozen_cnnv2_ppo,nullburn,2209.349999999999,92.0
frozen_cnnv2_ppo,nullburn,2254.749999999999,56.0
frozen_cnnv2_ppo,nullburn,2286.499999999999,32.0
frozen_cnnv2_ppo,nullburn,2309.149999999999,28.0
frozen_cnnv2_ppo,nullburn,2377.2999999999993,332.0
frozen_cnnv2_ppo,nullburn,2409.0499999999993,308.0
frozen_cnnv2_ppo,nullburn,2431.6999999999994,296.0
frozen_cnnv2_ppo,nullburn,2490.7499999999995,344.0
frozen_cnnv2_ppo,nullburn,2536.1499999999996,336.0
frozen_cnnv2_ppo,nullburn,2581.5499999999997,332.0
frozen_cnnv2_ppo,nullburn,2613.2999999999997,308.0
frozen_cnnv2_ppo,nullburn,2635.95,296.0
frozen_cnnv2_ppo,nullburn,2676.7999999999997,264.0
frozen_cnnv2_ppo,nullburn,2694.8999999999996,256.0
frozen_cnnv2_ppo,nullburn,2744.8499999999995,244.0
frozen_cnnv2_ppo,nullburn,2767.4999999999995,240.0
frozen_cnnv2_ppo,nullburn,2785.5999999999995,236.0
frozen_cnnv2_ppo,nullburn,2808.2499999999995,232.0
frozen_cnnv2_ppo,nullburn,2830.8999999999996,216.0
frozen_cnnv2_ppo,nullburn,2853.5499999999997,212.0
frozen_cnnv2_ppo,nullburn,2885.2999999999997,200.0
frozen_cnnv2_ppo,nullburn,2898.85,192.0
frozen_cnnv2_ppo,nullburn,2944.25,168.0
frozen_cnnv2_ppo,nullburn,2998.75,144.0
frozen_cnnv2_ppo,nullburn,3035.05,128.0
frozen_cnnv2_ppo,nullburn,3057.7000000000003,116.0
frozen_cnnv2_ppo,nullburn,3075.8,112.0
frozen_cnnv2_ppo,nullburn,3107.55,104.0
frozen_cnnv2_ppo,nullburn,3143.8500000000004,100.0
frozen_cnnv2_ppo,nullburn,3157.4000000000005,92.0
frozen_cnnv2_ppo,nullburn,3211.9000000000005,48.0
frozen_cnnv2_ppo,nullburn,3239.1000000000004,28.0
frozen_cnnv2_ppo,nullburn,3261.7500000000005,24.0
frozen_cnnv2_ppo,nullburn,3343.5500000000006,316.0
frozen_cnnv2_ppo,nullburn,3357.100000000001,308.0
frozen_cnnv2_ppo,nullburn,3384.3000000000006,288.0
frozen_cnnv2_ppo,nullburn,3416.0500000000006,264.0
frozen_cnnv2_ppo,nullburn,3447.8000000000006,240.0
frozen_cnnv2_ppo,nullburn,3456.8000000000006,236.0
frozen_cnnv2_ppo,nullburn,3474.9000000000005,232.0
frozen_cnnv2_ppo,nullburn,3497.5500000000006,216.0
frozen_cnnv2_ppo,nullburn,3515.6500000000005,204.0
frozen_cnnv2_ppo,nullburn,3533.7500000000005,192.0
frozen_cnnv2_ppo,nullburn,3583.7000000000003,152.0
frozen_cnnv2_ppo,nullburn,3624.55,140.0
frozen_cnnv2_ppo,nullburn,3660.8500000000004,124.0
frozen_cnnv2_ppo,nullburn,3683.5000000000005,112.0
frozen_cnnv2_ppo,nullburn,3697.0500000000006,108.0
frozen_cnnv2_ppo,nullburn,3742.4500000000007,100.0
frozen_cnnv2_ppo,nullburn,3778.750000000001,92.0
frozen_cnnv2_ppo,nullburn,3815.050000000001,84.0
frozen_cnnv2_ppo,nullburn,3865.000000000001,44.0
frozen_cnnv2_ppo,nullburn,3892.2000000000007,28.0
frozen_cnnv2_ppo,nullburn,3914.850000000001,20.0
frozen_cnnv2_ppo,nullburn,3942.0500000000006,0.0
frozen_cnnv2_ppo,nullburn,3973.8000000000006,336.0
frozen_cnnv2_ppo,nullburn,4019.2000000000007,300.0
frozen_cnnv2_ppo,nullburn,4037.3000000000006,288.0
frozen_cnnv2_ppo,nullburn,4059.9500000000007,272.0
frozen_cnnv2_ppo,nullburn,4100.800000000001,240.0
frozen_cnnv2_ppo,nullburn,4118.9000000000015,232.0
frozen_cnnv2_ppo,nullburn,4164.300000000001,224.0
frozen_cnnv2_ppo,nullburn,4196.050000000001,220.0
frozen_cnnv2_ppo,nullburn,4232.350000000001,192.0
frozen_cnnv2_ppo,nullburn,4268.6500000000015,184.0
frozen_cnnv2_ppo,nullburn,4309.500000000002,152.0
frozen_cnnv2_ppo,nullburn,4327.600000000002,140.0
frozen_cnnv2_ppo,nullburn,4363.900000000002,124.0
frozen_cnnv2_ppo,nullburn,4386.550000000002,112.0
frozen_cnnv2_ppo,nullburn,4404.650000000002,104.0
frozen_cnnv2_ppo,nullburn,4436.400000000002,92.0
frozen_cnnv2_ppo,nullburn,4472.700000000003,84.0
frozen_cnnv2_ppo,nullburn,4595.450000000003,340.0
frozen_cnnv2_ppo,nullburn,4631.750000000003,312.0
frozen_cnnv2_ppo,nullburn,4658.950000000003,292.0
frozen_cnnv2_ppo,nullburn,4677.050000000003,280.0
frozen_cnnv2_ppo,nullburn,4695.150000000003,276.0
frozen_cnnv2_ppo,nullburn,4736.000000000004,244.0
frozen_cnnv2_ppo,nullburn,4745.000000000004,240.0
frozen_cnnv2_ppo,nullburn,4785.850000000004,236.0
frozen_cnnv2_ppo,nullburn,4835.800000000004,232.0
frozen_cnnv2_ppo,nullburn,4853.900000000004,220.0
frozen_cnnv2_ppo,nullburn,4890.200000000004,192.0
frozen_cnnv2_ppo,nullburn,4940.150000000004,152.0
frozen_cnnv2_ppo,nullburn,4976.450000000004,140.0
frozen_cnnv2_ppo,nullburn,5012.750000000005,120.0
frozen_cnnv2_ppo,nullburn,5026.300000000005,116.0
frozen_cnnv2_ppo,nullburn,5048.950000000004,108.0
frozen_cnnv2_ppo,nullburn,5098.900000000004,104.0
frozen_cnnv2_ppo,nullburn,5126.100000000004,92.0
frozen_cnnv2_ppo,nullburn,5157.850000000004,84.0
frozen_cnnv2_ppo,nullburn,5207.800000000004,44.0
frozen_cnnv2_ppo,nullburn,5235.000000000004,28.0
frozen_cnnv2_ppo,nullburn,5257.650000000003,16.0
frozen_cnnv2_ppo,nullburn,5271.2000000000035,8.0
frozen_cnnv2_ppo,nullburn,5307.500000000004,340.0
frozen_cnnv2_ppo,nullburn,5352.900000000003,304.0
frozen_cnnv2_ppo,nullburn,5380.100000000003,284.0
frozen_cnnv2_ppo,nullburn,5402.750000000003,280.0
frozen_cnnv2_ppo,random,45.4,28.0
frozen_cnnv2_ppo,random,86.25,12.0
frozen_cnnv2_ppo,random,149.85,320.0
frozen_cnnv2_ppo,random,213.45,312.0
frozen_cnnv2_ppo,random,263.4,288.0
frozen_cnnv2_ppo,random,327.0,236.0
frozen_cnnv2_ppo,random,376.95,228.0
frozen_cnnv2_ppo,random,422.34999999999997,216.0
frozen_cnnv2_ppo,random,431.34999999999997,212.0
frozen_cnnv2_ppo,random,458.54999999999995,208.0
frozen_cnnv2_ppo,random,472.09999999999997,200.0
frozen_cnnv2_ppo,random,503.84999999999997,192.0
frozen_cnnv2_ppo,random,521.9499999999999,180.0
frozen_cnnv2_ppo,random,562.8,160.0
frozen_cnnv2_ppo,random,576.3499999999999,152.0
frozen_cnnv2_ppo,random,603.55,144.0
frozen_cnnv2_ppo,random,626.1999999999999,128.0
frozen_cnnv2_ppo,random,639.7499999999999,124.0
frozen_cnnv2_ppo,random,662.3999999999999,112.0
frozen_cnnv2_ppo,random,694.1499999999999,88.0
frozen_cnnv2_ppo,random,716.7999999999998,80.0
frozen_cnnv2_ppo,random,839.5499999999998,336.0
frozen_cnnv2_ppo,random,862.1999999999998,328.0
frozen_cnnv2_ppo,random,889.3999999999999,308.0
frozen_cnnv2_ppo,random,948.4499999999998,288.0
frozen_cnnv2_ppo,random,1002.9499999999998,244.0
frozen_cnnv2_ppo,random,1011.9499999999998,240.0
frozen_cnnv2_ppo,random,1025.4999999999998,236.0
frozen_cnnv2_ppo,random,1048.1499999999999,220.0
frozen_cnnv2_ppo,random,1070.8,216.0
frozen_cnnv2_ppo,random,1093.45,212.0
frozen_cnnv2_ppo,random,1125.2,204.0
frozen_cnnv2_ppo,random,1152.4,192.0
frozen_cnnv2_ppo,random,1165.95,184.0
frozen_cnnv2_ppo,random,1211.3500000000001,172.0
frozen_cnnv2_ppo,random,1252.2,148.0
frozen_cnnv2_ppo,random,1297.6000000000001,136.0
frozen_cnnv2_ppo,random,1329.3500000000001,128.0
frozen_cnnv2_ppo,random,1342.9,124.0
frozen_cnnv2_ppo,random,1365.5500000000002,112.0
frozen_cnnv2_ppo,random,1392.7500000000002,92.0
frozen_cnnv2_ppo,random,1410.8500000000001,84.0
frozen_cnnv2_ppo,random,1451.7,60.0
frozen_cnnv2_ppo,random,1483.45,36.0
frozen_cnnv2_ppo,random,1501.55,28.0
frozen_cnnv2_ppo,random,1542.3999999999999,16.0
frozen_cnnv2_ppo,random,1596.8999999999999,332.0
frozen_cnnv2_ppo,random,1642.3,328.0
frozen_cnnv2_ppo,random,1719.55,288.0
frozen_cnnv2_ppo,random,1783.1499999999999,248.0
frozen_cnnv2_ppo,random,1842.1999999999998,244.0
frozen_cnnv2_ppo,random,1860.2999999999997,240.0
frozen_cnnv2_ppo,random,1873.8499999999997,236.0
frozen_cnnv2_ppo,random,1891.9499999999996,224.0
frozen_cnnv2_ppo,random,1910.0499999999995,212.0
frozen_cnnv2_ppo,random,1937.2499999999995,208.0
frozen_cnnv2_ppo,random,1968.9999999999995,192.0
frozen_cnnv2_ppo,random,2023.4999999999995,184.0
frozen_cnnv2_ppo,random,2064.3499999999995,152.0
frozen_cnnv2_ppo,random,2091.5499999999993,148.0
frozen_cnnv2_ppo,random,2118.749999999999,128.0
frozen_cnnv2_ppo,random,2136.849999999999,120.0
frozen_cnnv2_ppo,random,2154.949999999999,112.0
frozen_cnnv2_ppo,random,2186.699999999999,96.0
frozen_cnnv2_ppo,random,2209.349999999999,92.0
frozen_cnnv2_ppo,random,2254.749999999999,56.0
frozen_cnnv2_ppo,random,2286.499999999999,32.0
frozen_cnnv2_ppo,random,2309.149999999999,28.0
frozen_cnnv2_ppo,random,2377.2999999999993,332.0
frozen_cnnv2_ppo,random,2409.0499999999993,308.0
frozen_cnnv2_ppo,random,2431.6999999999994,296.0
frozen_cnnv2_ppo,random,2490.7499999999995,344.0
frozen_cnnv2_ppo,random,2536.1499999999996,336.0
frozen_cnnv2_ppo,random,2581.5499999999997,332.0
frozen_cnnv2_ppo,random,2613.2999999999997,308.0
frozen_cnnv2_ppo,random,2635.95,296.0
frozen_cnnv2_ppo,random,2676.7999999999997,264.0
frozen_cnnv2_ppo,random,2694.8999999999996,256.0
frozen_cnnv2_ppo,random,2744.8499999999995,244.0
frozen_cnnv2_ppo,random,2767.4999999999995,240.0
frozen_cnnv2_ppo,random,2785.5999999999995,236.0
frozen_cnnv2_ppo,random,2808.2499999999995,232.0
frozen_cnnv2_ppo,random,2830.8999999999996,216.0
frozen_cnnv2_ppo,random,2853.5499999999997,212.0
frozen_cnnv2_ppo,random,2885.2999999999997,200.0
frozen_cnnv2_ppo,random,2898.85,192.0
frozen_cnnv2_ppo,random,2944.25,168.0
frozen_cnnv2_ppo,random,2998.75,144.0
frozen_cnnv2_ppo,random,3035.05,128.0
frozen_cnnv2_ppo,random,3057.7000000000003,116.0
frozen_cnnv2_ppo,random,3075.8,112.0
frozen_cnnv2_ppo,random,3107.55,104.0
frozen_cnnv2_ppo,random,3143.8500000000004,100.0
frozen_cnnv2_ppo,random,3157.4000000000005,92.0
frozen_cnnv2_ppo,random,3211.9000000000005,48.0
frozen_cnnv2_ppo,random,3239.1000000000004,28.0
frozen_cnnv2_ppo,random,3261.7500000000005,24.0
frozen_cnnv2_ppo,random,3343.5500000000006,316.0
frozen_cnnv2_ppo,random,3357.100000000001,308.0
frozen_cnnv2_ppo,random,3384.3000000000006,288.0
frozen_cnnv2_ppo,random,3416.0500000000006,264.0
frozen_cnnv2_ppo,random,3447.8000000000006,240.0
frozen_cnnv2_ppo,random,3456.8000000000006,236.0
frozen_cnnv2_ppo,random,3474.9000000000005,232.0
frozen_cnnv2_ppo,random,3497.5500000000006,216.0
frozen_cnnv2_ppo,random,3515.6500000000005,204.0
frozen_cnnv2_ppo,random,3533.7500000000005,192.0
frozen_cnnv2_ppo,random,3583.7000000000003,152.0
frozen_cnnv2_ppo,random,3624.55,140.0
frozen_cnnv2_ppo,random,3660.8500000000004,124.0
frozen_cnnv2_ppo,random,3683.5000000000005,112.0
frozen_cnnv2_ppo,random,3697.0500000000006,108.0
frozen_cnnv2_ppo,random,3742.4500000000007,100.0
frozen_cnnv2_ppo,random,3778.750000000001,92.0
frozen_cnnv2_ppo,random,3815.050000000001,84.0
frozen_cnnv2_ppo,random,3865.000000000001,44.0
frozen_cnnv2_ppo,random,3892.2000000000007,28.0
frozen_cnnv2_ppo,random,3914.850000000001,20.0
