policy,sigma_km,maneuver,pair_id,rso_id,delta_v_magnitude_mps,seconds_after_burn,nis,exceeds_chi2_p99
frozen_cnnv2_ppo,10,nullburn,seed_003,93,0,205.568573,1.565018654,False
frozen_cnnv2_ppo,10,nullburn,seed_003,9,0,214.2062836,4.494172573,False
frozen_cnnv2_ppo,10,nullburn,seed_003,51,0,272.3554077,0.1253548115,False
frozen_cnnv2_ppo,10,nullburn,seed_003,76,0,366.919342,3.698880672,False
frozen_cnnv2_ppo,10,nullburn,seed_003,72,0,379.6467896,5.484367371,False
frozen_cnnv2_ppo,10,nullburn,seed_003,24,0,521.02948,4.447305202,False
frozen_cnnv2_ppo,10,nullburn,seed_003,97,0,588.4769897,1.622658968,False
frozen_cnnv2_ppo,10,nullburn,seed_003,3,0,780.3783569,4.631196976,False
frozen_cnnv2_ppo,10,nullburn,seed_003,23,0,1000.919922,0.9731075168,False
frozen_cnnv2_ppo,10,nullburn,seed_003,27,0,1224.841919,2.863117933,False
frozen_cnnv2_ppo,10,nullburn,seed_003,15,0,1404.182007,0.2650673687,False
frozen_cnnv2_ppo,10,nullburn,seed_003,59,0,1791.12207,0.8503355384,False
frozen_cnnv2_ppo,10,nullburn,seed_003,69,0,2980.087891,0.1093160957,False
frozen_cnnv2_ppo,10,nullburn,seed_004,70,0,23.25650024,4.619178772,False
frozen_cnnv2_ppo,10,nullburn,seed_004,19,0,36.32470703,5.816000938,False
frozen_cnnv2_ppo,10,nullburn,seed_004,81,0,76.71265411,2.634213686,False
frozen_cnnv2_ppo,10,nullburn,seed_004,7,0,95.4730072,4.114193916,False
frozen_cnnv2_ppo,10,nullburn,seed_004,72,0,169.5733948,0.9199956656,False
frozen_cnnv2_ppo,10,nullburn,seed_004,0,0,366.2138977,2.472919226,False
frozen_cnnv2_ppo,10,nullburn,seed_004,31,0,406.7432251,1.286594987,False
frozen_cnnv2_ppo,10,nullburn,seed_004,10,0,464.2034912,0.4985274673,False
frozen_cnnv2_ppo,10,nullburn,seed_004,32,0,492.6013489,4.798826218,False
frozen_cnnv2_ppo,10,nullburn,seed_004,8,0,520.1907959,9.716115952,False
frozen_cnnv2_ppo,10,nullburn,seed_004,37,0,526.3660278,1.201435208,False
frozen_cnnv2_ppo,10,nullburn,seed_004,75,0,765.6600952,6.799436569,False
frozen_cnnv2_ppo,10,nullburn,seed_004,18,0,1018.602112,4.352991581,False
frozen_cnnv2_ppo,10,nullburn,seed_004,28,0,1080.952759,4.821763992,False
frozen_cnnv2_ppo,10,nullburn,seed_004,29,0,1767.461182,1.059264302,False
frozen_cnnv2_ppo,10,nullburn,seed_004,4,0,1835.215088,0.6706565022,False
frozen_cnnv2_ppo,10,nullburn,seed_005,7,0,35.03229523,3.094511271,False
frozen_cnnv2_ppo,10,nullburn,seed_005,11,0,248.1906738,0.02156679519,False
frozen_cnnv2_ppo,10,nullburn,seed_005,71,0,252.7736359,3.960684538,False
frozen_cnnv2_ppo,10,nullburn,seed_005,0,0,264.2396545,0.3018056452,False
frozen_cnnv2_ppo,10,nullburn,seed_005,62,0,278.9397278,6.784265518,False
frozen_cnnv2_ppo,10,nullburn,seed_005,23,0,288.1547546,5.851531029,False
frozen_cnnv2_ppo,10,nullburn,seed_005,34,0,288.3789673,0.1989613026,False
frozen_cnnv2_ppo,10,nullburn,seed_005,12,0,340.910553,4.824985981,False
frozen_cnnv2_ppo,10,nullburn,seed_005,29,0,346.0652161,1.107416391,False
frozen_cnnv2_ppo,10,nullburn,seed_005,99,0,472.0385742,0.8075497746,False
frozen_cnnv2_ppo,10,nullburn,seed_005,91,0,663.5560913,1.767102361,False
frozen_cnnv2_ppo,10,nullburn,seed_005,84,0,2065.125732,3.329145908,False
frozen_cnnv2_ppo,10,nullburn,seed_006,32,0,177.8374939,4.397323608,False
frozen_cnnv2_ppo,10,nullburn,seed_006,7,0,246.4941559,6.530542374,False
frozen_cnnv2_ppo,10,nullburn,seed_006,68,0,249.6860809,1.482721806,False
frozen_cnnv2_ppo,10,nullburn,seed_006,65,0,262.2389526,1.469880223,False
frozen_cnnv2_ppo,10,nullburn,seed_006,41,0,288.6747131,0.9031084776,False
frozen_cnnv2_ppo,10,nullburn,seed_006,82,0,342.7848511,0.6094824076,False
frozen_cnnv2_ppo,10,nullburn,seed_006,48,0,372.0256348,0.1450276226,False
frozen_cnnv2_ppo,10,nullburn,seed_006,11,0,470.9268494,8.70698452,False
frozen_cnnv2_ppo,10,nullburn,seed_006,91,0,551.223938,2.457073212,False
frozen_cnnv2_ppo,10,nullburn,seed_006,61,0,564.6427612,5.379238129,False
frozen_cnnv2_ppo,10,nullburn,seed_006,29,0,597.6763916,1.964506269,False
frozen_cnnv2_ppo,10,nullburn,seed_006,86,0,785.9246826,0.9092206955,False
frozen_cnnv2_ppo,10,nullburn,seed_006,83,0,950.9752197,6.27720356,False
frozen_cnnv2_ppo,10,nullburn,seed_006,43,0,1003.866272,1.229469419,False
frozen_cnnv2_ppo,10,nullburn,seed_006,94,0,1527.839355,1.493536949,False
frozen_cnnv2_ppo,10,nullburn,seed_007,26,0,13.54806423,5.51477623,False
frozen_cnnv2_ppo,10,nullburn,seed_007,79,0,182.583252,0.3706548512,False
frozen_cnnv2_ppo,10,nullburn,seed_007,27,0,211.8897247,0.2094082534,False
frozen_cnnv2_ppo,10,nullburn,seed_007,45,0,329.902771,2.493345499,False
frozen_cnnv2_ppo,10,nullburn,seed_007,91,0,334.3505249,1.112489223,False
frozen_cnnv2_ppo,10,nullburn,seed_007,22,0,379.9368286,0.2062654942,False
frozen_cnnv2_ppo,10,nullburn,seed_007,49,0,557.1678467,0.01271842141,False
frozen_cnnv2_ppo,10,nullburn,seed_007,4,0,1248.149658,1.547150254,False
frozen_cnnv2_ppo,10,nullburn,seed_007,95,0,1340.18042,0.3423137367,False
frozen_cnnv2_ppo,10,nullburn,seed_007,25,0,1478.543335,1.684529066,False
frozen_cnnv2_ppo,10,nullburn,seed_007,52,0,1911.226196,6.19528389,False
frozen_cnnv2_ppo,10,nullburn,seed_007,23,0,2566.45166,0.2708310783,False
frozen_cnnv2_ppo,10,nullburn,seed_007,32,0,3091.060791,1.160868049,False
frozen_cnnv2_ppo,10,nullburn,seed_008,11,0,31.81634903,4.147015095,False
frozen_cnnv2_ppo,10,nullburn,seed_008,50,0,38.94102859,0.7162436247,False
frozen_cnnv2_ppo,10,nullburn,seed_008,79,0,42.08916855,12.85952568,True
frozen_cnnv2_ppo,10,nullburn,seed_008,7,0,49.63547134,2.953023195,False
frozen_cnnv2_ppo,10,nullburn,seed_008,93,0,133.0507507,0.1620029211,False
frozen_cnnv2_ppo,10,nullburn,seed_008,29,0,187.5979309,0.4481901526,False
frozen_cnnv2_ppo,10,nullburn,seed_008,51,0,244.2581177,0.5238730311,False
frozen_cnnv2_ppo,10,nullburn,seed_008,46,0,265.1686096,0.1677312404,False
frozen_cnnv2_ppo,10,nullburn,seed_008,45,0,288.9547424,5.560977936,False
frozen_cnnv2_ppo,10,nullburn,seed_008,52,0,353.9186707,2.641951561,False
frozen_cnnv2_ppo,10,nullburn,seed_008,42,0,465.7017212,3.743756533,False
frozen_cnnv2_ppo,10,nullburn,seed_008,31,0,487.9944763,3.441850662,False
frozen_cnnv2_ppo,10,nullburn,seed_008,78,0,586.2371826,1.616674662,False
frozen_cnnv2_ppo,10,nullburn,seed_008,63,0,882.0167847,4.152979851,False
frozen_cnnv2_ppo,10,nullburn,seed_008,83,0,956.0231934,2.723695278,False
frozen_cnnv2_ppo,10,nullburn,seed_009,27,0,2.665949345,5.649309635,False
frozen_cnnv2_ppo,10,nullburn,seed_009,72,0,25.28419876,0.7703652382,False
frozen_cnnv2_ppo,10,nullburn,seed_009,93,0,44.57659912,0.2762439847,False
frozen_cnnv2_ppo,10,nullburn,seed_009,95,0,88.48789978,1.139761686,False
frozen_cnnv2_ppo,10,nullburn,seed_009,53,0,104.7604828,1.390824795,False
frozen_cnnv2_ppo,10,nullburn,seed_009,77,0,189.4919281,5.31016922,False
frozen_cnnv2_ppo,10,nullburn,seed_009,79,0,309.9773254,0.7793549895,False
frozen_cnnv2_ppo,10,nullburn,seed_009,16,0,339.2797852,1.735914826,False
frozen_cnnv2_ppo,10,nullburn,seed_009,74,0,456.106781,5.067522049,False
frozen_cnnv2_ppo,10,nullburn,seed_009,67,0,558.4535522,3.093788385,False
frozen_cnnv2_ppo,10,nullburn,seed_009,24,0,579.3950806,0.395214051,False
frozen_cnnv2_ppo,10,nullburn,seed_009,55,0,926.6973877,0.5493745804,False
frozen_cnnv2_ppo,10,nullburn,seed_009,58,0,1124.093018,6.335168839,False
frozen_cnnv2_ppo,10,nullburn,seed_010,48,0,29.65488243,1.029383779,False
frozen_cnnv2_ppo,10,nullburn,seed_010,1,0,80.4369812,0.9960932732,False
frozen_cnnv2_ppo,10,nullburn,seed_010,22,0,116.1569061,6.735635757,False
frozen_cnnv2_ppo,10,nullburn,seed_010,78,0,211.8051147,2.556550503,False
frozen_cnnv2_ppo,10,nullburn,seed_010,26,0,256.3540649,3.864848852,False
frozen_cnnv2_ppo,10,nullburn,seed_010,99,0,323.6647644,4.151634693,False
frozen_cnnv2_ppo,10,nullburn,seed_010,68,0,362.0538635,6.723233223,False
frozen_cnnv2_ppo,10,nullburn,seed_010,75,0,387.4294434,4.350823879,False
frozen_cnnv2_ppo,10,nullburn,seed_010,38,0,442.4378357,0.4849375784,False
frozen_cnnv2_ppo,10,nullburn,seed_010,7,0,463.0798645,2.105739832,False
frozen_cnnv2_ppo,10,nullburn,seed_010,15,0,507.4483032,0.8075121045,False
frozen_cnnv2_ppo,10,nullburn,seed_010,51,0,538.2008057,0.007923409343,False
frozen_cnnv2_ppo,10,nullburn,seed_010,9,0,650.2064819,2.686573029,False
frozen_cnnv2_ppo,10,nullburn,seed_010,33,0,1843.249756,1.830300093,False
frozen_cnnv2_ppo,10,nullburn,seed_011,85,0,52.6865921,0.9799260497,False
frozen_cnnv2_ppo,10,nullburn,seed_011,32,0,150.8824921,1.595843077,False
frozen_cnnv2_ppo,10,nullburn,seed_011,41,0,216.0150146,2.520130873,False
frozen_cnnv2_ppo,10,nullburn,seed_011,15,0,245.0168152,1.214704871,False
frozen_cnnv2_ppo,10,nullburn,seed_011,49,0,316.7518311,2.040699244,False
frozen_cnnv2_ppo,10,nullburn,seed_011,47,0,451.1226807,2.644843817,False
frozen_cnnv2_ppo,10,nullburn,seed_011,14,0,473.1051941,0.241208598,False
frozen_cnnv2_ppo,10,nullburn,seed_011,63,0,942.2772827,0.2558128536,False
frozen_cnnv2_ppo,10,nullburn,seed_011,51,0,955.2553711,0.9774825573,False
frozen_cnnv2_ppo,10,nullburn,seed_011,46,0,1887.353271,2.24682188,False
frozen_cnnv2_ppo,10,nullburn,seed_011,24,0,1916.850586,0.1471438855,False
frozen_cnnv2_ppo,10,nullburn,seed_011,5,0,4579.394531,0.283490032,False
frozen_cnnv2_ppo,10,nullburn,seed_012,42,0,0.7657222152,5.972565174,False
frozen_cnnv2_ppo,10,nullburn,seed_012,38,0,76.07163239,2.087683201,False
frozen_cnnv2_ppo,10,nullburn,seed_012,34,0,127.6272812,1.622415066,False
frozen_cnnv2_ppo,10,nullburn,seed_012,4,0,164.2468567,1.556561112,False
frozen_cnnv2_ppo,10,nullburn,seed_012,49,0,324.8094482,0.8658496141,False
frozen_cnnv2_ppo,10,nullburn,seed_012,78,0,341.4190063,2.187575102,False
frozen_cnnv2_ppo,10,nullburn,seed_012,54,0,367.7753601,16.17183685,True
frozen_cnnv2_ppo,10,nullburn,seed_012,56,0,400.4390869,2.719125748,False
frozen_cnnv2_ppo,10,nullburn,seed_012,29,0,450.3475037,1.798125982,False
frozen_cnnv2_ppo,10,nullburn,seed_012,83,0,470.8335876,3.086637735,False
frozen_cnnv2_ppo,10,nullburn,seed_012,35,0,484.1894531,1.249031305,False
frozen_cnnv2_ppo,10,nullburn,seed_012,61,0,503.8320312,0.8215341568,False
frozen_cnnv2_ppo,10,nullburn,seed_012,80,0,591.8855591,0.6182915568,False
frozen_cnnv2_ppo,10,nullburn,seed_012,19,0,821.0769653,4.242263794,False
frozen_cnnv2_ppo,10,nullburn,seed_012,92,0,1074.420044,5.108573437,False
frozen_cnnv2_ppo,10,nullburn,seed_012,16,0,1190.958252,2.410027027,False
frozen_cnnv2_ppo,10,nullburn,seed_012,64,0,2803.480469,0.09199655056,False
frozen_cnnv2_ppo,10,nullburn,seed_013,2,0,22.1028595,2.230296135,False
frozen_cnnv2_ppo,10,nullburn,seed_013,90,0,35.111763,7.197832108,False
frozen_cnnv2_ppo,10,nullburn,seed_013,65,0,204.6314087,1.679877281,False
frozen_cnnv2_ppo,10,nullburn,seed_013,30,0,210.8450775,2.220819235,False
frozen_cnnv2_ppo,10,nullburn,seed_013,62,0,257.7453918,1.922900558,False
frozen_cnnv2_ppo,10,nullburn,seed_013,88,0,267.938446,2.558422804,False
frozen_cnnv2_ppo,10,nullburn,seed_013,66,0,316.82901,7.433888912,False
frozen_cnnv2_ppo,10,nullburn,seed_013,37,0,340.8633728,2.524835348,False
frozen_cnnv2_ppo,10,nullburn,seed_013,94,0,783.6431274,0.7389702797,False
frozen_cnnv2_ppo,10,nullburn,seed_013,21,0,1088.630371,1.971946478,False
frozen_cnnv2_ppo,10,nullburn,seed_013,44,0,1296.668091,1.643099546,False
frozen_cnnv2_ppo,10,nullburn,seed_013,96,0,1342.865601,1.861393452,False
frozen_cnnv2_ppo,10,nullburn,seed_013,92,0,1437.845581,0.09728620946,False
frozen_cnnv2_ppo,10,nullburn,seed_013,24,0,1542.640503,0.8570479155,False
frozen_cnnv2_ppo,10,nullburn,seed_013,78,0,1702.153809,0.6210770011,False
frozen_cnnv2_ppo,10,nullburn,seed_013,5,0,3526.986328,0.1968846321,False
frozen_cnnv2_ppo,10,nullburn,seed_014,2,0,17.08089066,4.554484367,False
frozen_cnnv2_ppo,10,nullburn,seed_014,89,0,195.764801,3.796823502,False
frozen_cnnv2_ppo,10,nullburn,seed_014,86,0,214.0983429,2.700435638,False
frozen_cnnv2_ppo,10,nullburn,seed_014,73,0,219.3056641,5.911959171,False
frozen_cnnv2_ppo,10,nullburn,seed_014,62,0,321.7116089,3.262396574,False
frozen_cnnv2_ppo,10,nullburn,seed_014,74,0,491.0247498,2.354887724,False
frozen_cnnv2_ppo,10,nullburn,seed_014,76,0,532.5678101,0.8226141334,False
frozen_cnnv2_ppo,10,nullburn,seed_014,82,0,578.9568481,4.99958992,False
frozen_cnnv2_ppo,10,nullburn,seed_014,22,0,591.5708008,7.922807693,False
frozen_cnnv2_ppo,10,nullburn,seed_014,88,0,661.2889404,1.259305239,False
frozen_cnnv2_ppo,10,nullburn,seed_014,92,0,1817.57373,1.596858382,False
frozen_cnnv2_ppo,10,nullburn,seed_014,34,0,3851.525879,0.9147026539,False
frozen_cnnv2_ppo,10,nullburn,seed_015,92,0,10.98829365,1.878409863,False
frozen_cnnv2_ppo,10,nullburn,seed_015,63,0,30.57090187,1.289906979,False
frozen_cnnv2_ppo,10,nullburn,seed_015,66,0,112.5127563,0.8813655972,False
frozen_cnnv2_ppo,10,nullburn,seed_015,76,0,116.898468,4.14656353,False
frozen_cnnv2_ppo,10,nullburn,seed_015,34,0,243.9610443,1.865102172,False
frozen_cnnv2_ppo,10,nullburn,seed_015,72,0,309.0711365,0.9369707108,False
frozen_cnnv2_ppo,10,nullburn,seed_015,95,0,316.8440552,6.215555668,False
frozen_cnnv2_ppo,10,nullburn,seed_015,3,0,400.5598755,2.272152901,False
frozen_cnnv2_ppo,10,nullburn,seed_015,7,0,599.4393311,1.174683571,False
frozen_cnnv2_ppo,10,nullburn,seed_015,80,0,629.2695312,3.452206135,False
frozen_cnnv2_ppo,10,nullburn,seed_015,83,0,729.3689575,3.08559227,False
frozen_cnnv2_ppo,10,nullburn,seed_015,98,0,746.2307129,0.4956845939,False
frozen_cnnv2_ppo,10,nullburn,seed_015,68,0,805.9581909,0.1010809019,False
frozen_cnnv2_ppo,10,nullburn,seed_015,14,0,1005.028198,0.4144261181,False
frozen_cnnv2_ppo,10,nullburn,seed_015,81,0,1809.46936,0.2436196357,False
frozen_cnnv2_ppo,10,nullburn,seed_015,21,0,2565.418213,1.986326337,False
frozen_cnnv2_ppo,10,nullburn,seed_016,90,0,34.15567017,6.752803802,False
frozen_cnnv2_ppo,10,nullburn,seed_016,82,0,62.006073,0.05517593026,False
frozen_cnnv2_ppo,10,nullburn,seed_016,19,0,119.315918,0.4201523662,False
frozen_cnnv2_ppo,10,nullburn,seed_016,33,0,159.4424591,1.690141678,False
frozen_cnnv2_ppo,10,nullburn,seed_016,96,0,334.3255615,13.37675571,True
frozen_cnnv2_ppo,10,nullburn,seed_016,63,0,357.9252319,1.912510037,False
frozen_cnnv2_ppo,10,nullburn,seed_016,69,0,597.492981,0.9697350264,False
frozen_cnnv2_ppo,10,nullburn,seed_016,37,0,622.9812012,0.9702869654,False
frozen_cnnv2_ppo,10,nullburn,seed_016,68,0,630.3214722,3.397594452,False
frozen_cnnv2_ppo,10,nullburn,seed_016,81,0,728.2136841,1.761490583,False
frozen_cnnv2_ppo,10,nullburn,seed_016,38,0,748.9156494,3.231966019,False
frozen_cnnv2_ppo,10,nullburn,seed_016,98,0,892.0217285,1.171353817,False
frozen_cnnv2_ppo,10,nullburn,seed_016,48,0,920.3031006,1.3778162,False
frozen_cnnv2_ppo,10,nullburn,seed_016,22,0,931.5230713,2.696908712,False
frozen_cnnv2_ppo,10,nullburn,seed_016,83,0,1146.400269,1.353073001,False
frozen_cnnv2_ppo,10,nullburn,seed_016,35,0,1392.48938,0.5963398814,False
frozen_cnnv2_ppo,10,nullburn,seed_016,20,0,1552.703125,4.493667126,False
frozen_cnnv2_ppo,10,nullburn,seed_017,70,0,76.16042328,0.9079398513,False
frozen_cnnv2_ppo,10,nullburn,seed_017,84,0,88.16442108,1.873862863,False
frozen_cnnv2_ppo,10,nullburn,seed_017,25,0,150.5437164,10.0377903,False
frozen_cnnv2_ppo,10,nullburn,seed_017,24,0,215.2756042,1.060658336,False
frozen_cnnv2_ppo,10,nullburn,seed_017,48,0,273.4543152,4.543022633,False
frozen_cnnv2_ppo,10,nullburn,seed_017,8,0,437.7410278,7.886311054,False
frozen_cnnv2_ppo,10,nullburn,seed_017,35,0,486.7571411,0.2632853389,False
frozen_cnnv2_ppo,10,nullburn,seed_017,94,0,546.258728,3.71209693,False
frozen_cnnv2_ppo,10,nullburn,seed_017,93,0,550.8328857,0.3857545853,False
frozen_cnnv2_ppo,10,nullburn,seed_017,2,0,600.8101807,0.6681179404,False
frozen_cnnv2_ppo,10,nullburn,seed_017,97,0,653.2059937,0.2102160603,False
frozen_cnnv2_ppo,10,nullburn,seed_017,15,0,1043.088745,0.7138143182,False
frozen_cnnv2_ppo,10,nullburn,seed_017,18,0,1224.021118,0.3532387614,False
frozen_cnnv2_ppo,10,nullburn,seed_017,29,0,2741.430664,2.729655027,False
frozen_cnnv2_ppo,10,nullburn,seed_018,32,0,12.52848721,1.775241852,False
frozen_cnnv2_ppo,10,nullburn,seed_018,13,0,19.20372772,0.5387467146,False
frozen_cnnv2_ppo,10,nullburn,seed_018,77,0,116.7661591,2.261621714,False
frozen_cnnv2_ppo,10,nullburn,seed_018,16,0,133.1939087,3.923965454,False
frozen_cnnv2_ppo,10,nullburn,seed_018,71,0,310.6896057,10.56171513,False
frozen_cnnv2_ppo,10,nullburn,seed_018,58,0,386.4859619,6.697891712,False
frozen_cnnv2_ppo,10,nullburn,seed_018,66,0,470.8117676,2.257398367,False
frozen_cnnv2_ppo,10,nullburn,seed_018,95,0,639.7008057,0.1723386943,False
frozen_cnnv2_ppo,10,nullburn,seed_018,84,0,727.8864746,2.429294586,False
frozen_cnnv2_ppo,10,nullburn,seed_018,99,0,819.1223145,2.404880285,False
frozen_cnnv2_ppo,10,nullburn,seed_018,46,0,1177.794922,0.2656824589,False
frozen_cnnv2_ppo,10,nullburn,seed_018,40,0,1501.545166,0.3636957705,False
frozen_cnnv2_ppo,10,nullburn,seed_018,37,0,1620.098389,1.523292661,False
frozen_cnnv2_ppo,10,nullburn,seed_019,37,0,75.50622559,2.916682959,False
frozen_cnnv2_ppo,10,nullburn,seed_019,41,0,104.0638428,2.871174812,False
frozen_cnnv2_ppo,10,nullburn,seed_019,47,0,131.2525635,0.1878347099,False
frozen_cnnv2_ppo,10,nullburn,seed_019,72,0,175.7872925,1.848874927,False
frozen_cnnv2_ppo,10,nullburn,seed_019,80,0,231.2353973,3.195569515,False
frozen_cnnv2_ppo,10,nullburn,seed_019,98,0,332.485321,0.4814454615,False
frozen_cnnv2_ppo,10,nullburn,seed_019,17,0,389.658844,2.704854012,False
frozen_cnnv2_ppo,10,nullburn,seed_019,68,0,390.2203674,1.323859453,False
frozen_cnnv2_ppo,10,nullburn,seed_019,51,0,428.4393311,2.69472456,False
frozen_cnnv2_ppo,10,nullburn,seed_019,85,0,451.3145752,11.0131712,False
frozen_cnnv2_ppo,10,nullburn,seed_019,79,0,540.0600586,0.5071742535,False
frozen_cnnv2_ppo,10,nullburn,seed_019,67,0,624.0241089,1.77626586,False
frozen_cnnv2_ppo,10,nullburn,seed_019,70,0,641.3620605,0.7396864891,False
frozen_cnnv2_ppo,10,nullburn,seed_019,69,0,693.6986694,2.792879105,False
frozen_cnnv2_ppo,10,nullburn,seed_019,25,0,702.1237183,5.858342648,False
frozen_cnnv2_ppo,10,nullburn,seed_019,43,0,1009.215881,3.352459669,False
frozen_cnnv2_ppo,10,nullburn,seed_019,31,0,2498.123047,0.9309508801,False
frozen_cnnv2_ppo,10,nullburn,seed_020,3,0,14.41494942,1.830526233,False
frozen_cnnv2_ppo,10,nullburn,seed_020,27,0,41.94810104,3.683385372,False
frozen_cnnv2_ppo,10,nullburn,seed_020,50,0,169.5127106,2.404966831,False
frozen_cnnv2_ppo,10,nullburn,seed_020,23,0,378.0168457,1.289995313,False
frozen_cnnv2_ppo,10,nullburn,seed_020,69,0,458.8631287,2.92592907,False
frozen_cnnv2_ppo,10,nullburn,seed_020,20,0,495.2418823,7.165033817,False
frozen_cnnv2_ppo,10,nullburn,seed_020,72,0,589.182373,5.168450832,False
frozen_cnnv2_ppo,10,nullburn,seed_020,61,0,603.3662109,4.223742485,False
frozen_cnnv2_ppo,10,nullburn,seed_020,60,0,664.7626953,3.123300552,False
frozen_cnnv2_ppo,10,nullburn,seed_020,2,0,682.8022461,3.808190823,False
frozen_cnnv2_ppo,10,nullburn,seed_020,74,0,793.9846802,0.9053545594,False
frozen_cnnv2_ppo,10,nullburn,seed_020,16,0,804.0612793,2.155455828,False
frozen_cnnv2_ppo,10,nullburn,seed_020,47,0,1860.925781,0.3491410613,False
frozen_cnnv2_ppo,10,nullburn,seed_020,99,0,2034.679932,1.248245597,False
frozen_cnnv2_ppo,10,nullburn,seed_021,52,0,98.33787537,2.161799669,False
frozen_cnnv2_ppo,10,nullburn,seed_021,51,0,436.7040405,5.65568018,False
frozen_cnnv2_ppo,10,nullburn,seed_021,65,0,452.4678955,1.736075282,False
frozen_cnnv2_ppo,10,nullburn,seed_021,63,0,493.3887024,5.201556206,False
frozen_cnnv2_ppo,10,nullburn,seed_021,28,0,499.9707031,2.984885931,False
frozen_cnnv2_ppo,10,nullburn,seed_021,43,0,559.1671143,0.8007080555,False
frozen_cnnv2_ppo,10,nullburn,seed_021,18,0,598.7444458,1.974753618,False
frozen_cnnv2_ppo,10,nullburn,seed_021,42,0,638.0915527,2.896837234,False
frozen_cnnv2_ppo,10,nullburn,seed_021,11,0,707.2338867,1.662778854,False
frozen_cnnv2_ppo,10,nullburn,seed_021,50,0,796.6957397,2.846070766,False
frozen_cnnv2_ppo,10,nullburn,seed_021,2,0,833.757019,5.319954395,False
frozen_cnnv2_ppo,10,nullburn,seed_021,60,0,893.3182983,1.457937002,False
frozen_cnnv2_ppo,10,nullburn,seed_021,97,0,1470.661987,0.5050619841,False
frozen_cnnv2_ppo,10,nullburn,seed_022,89,0,78.78590393,1.83994174,False
frozen_cnnv2_ppo,10,nullburn,seed_022,63,0,90.32891846,5.673263073,False
frozen_cnnv2_ppo,10,nullburn,seed_022,45,0,122.5540009,0.7433958054,False
frozen_cnnv2_ppo,10,nullburn,seed_022,49,0,176.5710907,1.103668571,False
frozen_cnnv2_ppo,10,nullburn,seed_022,23,0,224.63237,1.15933609,False
frozen_cnnv2_ppo,10,nullburn,seed_022,97,0,310.3945007,2.44028163,False
frozen_cnnv2_ppo,10,nullburn,seed_022,39,0,495.7815857,4.496839523,False
frozen_cnnv2_ppo,10,nullburn,seed_022,43,0,522.0981445,10.83493996,False
frozen_cnnv2_ppo,10,nullburn,seed_022,54,0,578.1212769,2.578530788,False
frozen_cnnv2_ppo,10,nullburn,seed_022,15,0,645.2400513,5.30640316,False
frozen_cnnv2_ppo,10,nullburn,seed_022,3,0,792.9904785,0.3308455348,False
frozen_cnnv2_ppo,10,nullburn,seed_022,59,0,1244.908813,6.601921082,False
frozen_cnnv2_ppo,10,nullburn,seed_022,26,0,1404.602661,0.3045342267,False
frozen_cnnv2_ppo,10,nullburn,seed_022,72,0,1583.676392,0.4622282684,False
frozen_cnnv2_ppo,10,nullburn,seed_022,77,0,2321.820312,4.229569435,False
frozen_cnnv2_ppo,10,nullburn,seed_023,83,0,8.962542534,3.947086096,False
frozen_cnnv2_ppo,10,nullburn,seed_023,93,0,96.93531799,0.4105500579,False
frozen_cnnv2_ppo,10,nullburn,seed_023,31,0,100.9721375,0.6337336302,False
frozen_cnnv2_ppo,10,nullburn,seed_023,92,0,378.0943298,2.873235464,False
frozen_cnnv2_ppo,10,nullburn,seed_023,64,0,499.9128418,1.298523307,False
frozen_cnnv2_ppo,10,nullburn,seed_023,98,0,547.5664062,1.372826695,False
frozen_cnnv2_ppo,10,nullburn,seed_023,73,0,607.0059814,0.8516377807,False
frozen_cnnv2_ppo,10,nullburn,seed_023,29,0,801.8411255,5.956654072,False
frozen_cnnv2_ppo,10,nullburn,seed_023,18,0,1332.867065,2.201400757,False
frozen_cnnv2_ppo,10,nullburn,seed_023,65,0,1739.528076,0.3918185234,False
frozen_cnnv2_ppo,10,nullburn,seed_023,45,0,1774.617188,0.7750806212,False
frozen_cnnv2_ppo,10,nullburn,seed_023,69,0,1792.399658,0.2234963924,False
frozen_cnnv2_ppo,10,nullburn,seed_023,75,0,1892.041992,0.2066211998,False
frozen_cnnv2_ppo,10,nullburn,seed_023,60,0,2298.347412,0.6257348061,False
frozen_cnnv2_ppo,10,nullburn,seed_023,2,0,2493.607666,7.618654251,False
frozen_cnnv2_ppo,10,nullburn,seed_023,74,0,2667.397949,0.2893708646,False
frozen_cnnv2_ppo,10,nullburn,seed_024,4,0,38.31826401,1.009621501,False
frozen_cnnv2_ppo,10,nullburn,seed_024,42,0,71.76002502,6.292704582,False
frozen_cnnv2_ppo,10,nullburn,seed_024,2,0,160.4933624,3.019042253,False
frozen_cnnv2_ppo,10,nullburn,seed_024,18,0,166.5269318,4.682057858,False
frozen_cnnv2_ppo,10,nullburn,seed_024,72,0,239.5794373,1.644924879,False
frozen_cnnv2_ppo,10,nullburn,seed_024,51,0,295.9689331,1.64313066,False
frozen_cnnv2_ppo,10,nullburn,seed_024,50,0,298.3989868,2.832136631,False
frozen_cnnv2_ppo,10,nullburn,seed_024,90,0,370.2718506,1.326182723,False
frozen_cnnv2_ppo,10,nullburn,seed_024,68,0,399.7115173,1.56872654,False
frozen_cnnv2_ppo,10,nullburn,seed_024,87,0,438.0735779,0.964317143,False
frozen_cnnv2_ppo,10,nullburn,seed_024,10,0,453.06604,0.3442290425,False
frozen_cnnv2_ppo,10,nullburn,seed_024,91,0,567.536438,3.047647715,False
